Name_XRB	RA	DEC	L_X_2_10	Satellite	Name_Host	RA_Host	DEC_Host	a26	b/a	PA	Morphology	Distance	SFR	Stellar_Mass
2CXO J122504.7+125332	12h25m04.7748s	+12d53m32.9339s	1.68e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122503.7+125338	12h25m03.7361s	+12d53m38.941s	5.44e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122501.5+125236	12h25m01.5729s	+12d52m36.1385s	1.77e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122509.1+125438	12h25m09.1009s	+12d54m38.2989s	2.67e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122503.6+125315	12h25m03.6506s	+12d53m15.5261s	1.38e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122502.3+125305	12h25m02.3498s	+12d53m05.7811s	4.70e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122503.7+125316	12h25m03.7465s	+12d53m16.8488s	8.17e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122503.9+125406	12h25m03.9655s	+12d54m06.2207s	2.57e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122503.1+125026	12h25m03.1767s	+12d50m26.9782s	4.20e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122503.2+125154	12h25m03.2404s	+12d51m54.5787s	3.72e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122502.8+125503	12h25m02.8102s	+12d55m03.3592s	7.49e+36	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122501.8+125211	12h25m01.8941s	+12d52m11.3543s	9.82e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122503.5+125222	12h25m03.5919s	+12d52m22.7357s	1.01e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122501.5+125317	12h25m01.5229s	+12d53m17.0931s	5.76e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122502.5+125320	12h25m02.5955s	+12d53m20.2098s	5.14e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122500.4+125523	12h25m00.466s	+12d55m23.1722s	6.69e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122500.6+125305	12h25m00.6532s	+12d53m05.4841s	3.19e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122502.4+125354	12h25m02.4904s	+12d53m54.1775s	3.06e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122504.3+125329	12h25m04.3669s	+12d53m29.4802s	2.49e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122459.8+125552	12h24m59.8437s	+12d55m52.0468s	2.07e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122505.1+125337	12h25m05.1802s	+12d53m37.5751s	2.69e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122506.9+125416	12h25m06.9399s	+12d54m16.6227s	5.45e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122508.1+125523	12h25m08.1917s	+12d55m23.1735s	1.86e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122508.2+125256	12h25m08.2329s	+12d52m56.0735s	6.38e+36	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122508.7+125254	12h25m08.7245s	+12d52m54.0667s	4.09e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
4XMM J122459.6+125134	12h24m59.6166s	+12d51m34.11s	6.20e+36	X	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122510.8+125218	12h25m10.8898s	+12d52m18.3727s	1.30e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122513.4+125243	12h25m13.4163s	+12d52m43.1849s	2.23e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122509.6+125233	12h25m09.6579s	+12d52m33.6459s	1.45e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122507.8+125455	12h25m07.8698s	+12d54m55.4271s	1.14e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2SXPS J122503.8+125322	12h25m03.8448s	+12d53m22.38s	2.53e+40	S	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122457.7+125219	12h24m57.7436s	+12d52m19.014s	1.36e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122513.8+125243	12h25m13.8346s	+12d52m43.1586s	1.60e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122509.2+125349	12h25m09.2966s	+12d53m49.6021s	8.20e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122506.5+125233	12h25m06.5912s	+12d52m33.8559s	3.09e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122506.3+125448	12h25m06.3238s	+12d54m48.7826s	2.74e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122500.2+125321	12h25m00.2001s	+12d53m21.419s	1.20e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122500.2+125217	12h25m00.2523s	+12d52m17.5263s	2.16e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122507.6+125312	12h25m07.6021s	+12d53m12.0263s	3.29e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122509.4+125152	12h25m09.4865s	+12d51m52.8709s	2.89e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122450.5+125354	12h24m50.5167s	+12d53m54.1427s	9.15e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122453.3+125503	12h24m53.3521s	+12d55m03.2957s	1.98e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122508.7+125323	12h25m08.7681s	+12d53m23.1177s	6.87e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122507.4+125344	12h25m07.4534s	+12d53m44.6567s	2.32e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122509.7+125527	12h25m09.7691s	+12d55m27.9362s	4.00e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122515.8+125215	12h25m15.8003s	+12d52m15.2667s	2.03e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122513.3+125223	12h25m13.3609s	+12d52m23.7195s	1.34e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122507.6+125307	12h25m07.6429s	+12d53m07.8122s	8.86e+36	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122456.0+125241	12h24m56.0495s	+12d52m41.8288s	2.84e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122511.6+125435	12h25m11.6246s	+12d54m35.1163s	4.51e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122515.2+125321	12h25m15.2368s	+12d53m21.797s	6.26e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122455.7+125210	12h24m55.7241s	+12d52m10.4287s	3.68e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122455.0+125243	12h24m55.022s	+12d52m43.7933s	2.22e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122454.3+125506	12h24m54.3895s	+12d55m06.702s	1.03e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122506.6+125416	12h25m06.6698s	+12d54m16.1443s	5.45e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
4XMM J122506.4+125112	12h25m06.4658s	+12d51m12.6949s	1.32e+37	X	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122453.7+125350	12h24m53.7065s	+12d53m50.7232s	1.63e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122501.5+125310	12h25m01.5483s	+12d53m10.2899s	1.88e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122507.8+125211	12h25m07.8724s	+12d52m11.3298s	5.04e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122506.2+125332	12h25m06.2789s	+12d53m32.4608s	1.14e+38	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J122500.4+125316	12h25m00.4439s	+12d53m16.8341s	2.16e+37	C	MESSIER 084	12h25m03.74s	+12d53m13.1s	6.922264697364611	0.871	135	-5.0	14.565224801364591	8.92e-02	
2CXO J123043.8+122339	12h30m43.8767s	+12d23m39.8669s	1.92e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123055.5+122615	12h30m55.5395s	+12d26m15.2892s	4.20e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.2+122349	12h30m46.2604s	+12d23m49.1504s	2.87e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.1+122442	12h30m47.1302s	+12d24m42.036s	2.03e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123100.3+122417	12h31m00.3658s	+12d24m17.5261s	4.25e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.5+122227	12h30m54.525s	+12d22m27.6874s	5.51e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.6+122218	12h30m54.6854s	+12d22m18.6332s	3.30e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.7+122222	12h30m54.759s	+12d22m22.2144s	9.77e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.8+122231	12h30m54.8822s	+12d22m31.9475s	2.74e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.9+122438	12h30m54.9655s	+12d24m38.5313s	3.98e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.9+122538	12h30m54.9514s	+12d25m38.6311s	4.55e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123058.0+122251	12h30m58.0698s	+12d22m51.0692s	5.86e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123058.0+122150	12h30m58.0055s	+12d21m50.5361s	1.49e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123045.5+122450	12h30m45.5476s	+12d24m50.8235s	2.00e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.9+122334	12h30m46.9112s	+12d23m34.4786s	1.53e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.9+122259	12h30m46.9667s	+12d22m59.4984s	9.46e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123057.2+122122	12h30m57.2783s	+12d21m22.8164s	3.44e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.1+122328	12h30m46.1892s	+12d23m28.6805s	5.32e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.9+122008	12h30m46.9176s	+12d20m08.9056s	2.13e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123056.1+122527	12h30m56.1742s	+12d25m27.2924s	9.18e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2SXPS J123101.9+122328	12h31m01.9104s	+12d23m29.004s	4.19e+39	S	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.8+122305	12h30m46.8753s	+12d23m05.6354s	1.84e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123057.8+122220	12h30m57.8968s	+12d22m20.5294s	8.11e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.7+122452	12h30m46.7326s	+12d24m52.8895s	7.68e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.2+122253	12h30m47.2879s	+12d22m53.3749s	6.55e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.3+122432	12h30m46.3691s	+12d24m32.0915s	5.76e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.3+122441	12h30m46.3657s	+12d24m41.4115s	9.44e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.0+121954	12h30m46.0057s	+12d19m54.832s	1.30e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123049.9+122517	12h30m49.9567s	+12d25m17.6051s	1.42e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123045.7+122409	12h30m45.7732s	+12d24m09.9718s	1.67e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123048.9+122459	12h30m48.9311s	+12d24m59.8063s	3.19e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.0+122404	12h30m46.0878s	+12d24m04.3329s	4.81e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123100.2+122138	12h31m00.2762s	+12d21m38.7042s	5.80e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123049.9+122347	12h30m49.9502s	+12d23m47.7243s	1.23e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.9+122518	12h30m46.9721s	+12d25m18.2928s	9.72e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.9+122615	12h30m54.9295s	+12d26m15.1287s	5.36e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.5+122450	12h30m46.5206s	+12d24m50.0064s	1.39e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.1+122310	12h30m47.1704s	+12d23m10.0419s	4.38e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123046.6+122223	12h30m46.6426s	+12d22m23.7197s	1.04e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123055.3+122256	12h30m55.3574s	+12d22m56.7974s	7.01e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123055.4+122343	12h30m55.4541s	+12d23m43.0355s	3.27e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123051.9+122129	12h30m51.9396s	+12d21m29.0752s	3.59e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123050.9+122303	12h30m50.9389s	+12d23m03.0988s	1.08e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123051.7+122359	12h30m51.7135s	+12d23m59.8481s	2.85e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.9+122431	12h30m47.9807s	+12d24m31.7401s	1.58e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123056.3+122211	12h30m56.3651s	+12d22m11.7997s	2.49e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123045.3+122703	12h30m45.3628s	+12d27m03.3207s	2.21e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
4XMM J123044.6+122250	12h30m44.6011s	+12d22m50.9419s	3.21e+37	X	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.6+122220	12h30m47.6783s	+12d22m20.915s	1.64e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123053.8+122430	12h30m53.8935s	+12d24m30.5628s	5.44e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.2+122001	12h30m54.2397s	+12d20m01.8576s	8.07e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.6+122042	12h30m47.6238s	+12d20m42.9228s	1.03e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.5+122423	12h30m47.5388s	+12d24m23.2419s	1.59e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123054.5+122027	12h30m54.517s	+12d20m27.9458s	5.73e+36	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.4+122621	12h30m47.4937s	+12d26m21.7614s	1.39e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123044.6+122140	12h30m44.6153s	+12d21m40.6837s	5.52e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123053.9+122545	12h30m53.9333s	+12d25m45.1789s	1.69e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123053.0+122535	12h30m53.0412s	+12d25m35.404s	1.45e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123053.4+122556	12h30m53.4747s	+12d25m56.7489s	1.24e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.6+122235	12h30m47.6226s	+12d22m35.002s	7.30e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123044.9+122404	12h30m44.9082s	+12d24m04.5045s	2.55e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123044.9+122436	12h30m44.9855s	+12d24m36.2943s	4.69e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123045.0+122317	12h30m45.0591s	+12d23m17.8014s	8.38e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123045.2+122230	12h30m45.2965s	+12d22m30.2907s	4.87e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123053.1+121947	12h30m53.1759s	+12d19m47.5228s	7.02e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123053.2+122356	12h30m53.2484s	+12d23m56.8536s	6.82e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123045.3+122352	12h30m45.37s	+12d23m52.8052s	3.39e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123045.2+122425	12h30m45.2379s	+12d24m25.6955s	2.06e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123044.6+122201	12h30m44.6751s	+12d22m01.1426s	2.65e+38	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.7+122507	12h30m47.7474s	+12d25m07.2363s	7.86e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123044.6+122400	12h30m44.6679s	+12d24m00.6303s	1.91e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123052.7+122434	12h30m52.7104s	+12d24m34.0094s	5.50e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.4+122522	12h30m47.4766s	+12d25m22.5741s	6.24e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123047.3+122410	12h30m47.3545s	+12d24m10.8323s	2.70e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
4XMM J123046.4+122533	12h30m46.4755s	+12d25m33.2592s	6.36e+38	X	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
2CXO J123057.2+122305	12h30m57.2485s	+12d23m05.2716s	9.39e+37	C	MESSIER 087	12h30m49.42s	+12d23m28s	8.918178395598032	0.794	0	-4.0	18.403803281516442	nan	
