Name_XRB	RA	DEC	L_X_2_10	Satellite	Name_Host	RA_Host	DEC_Host	D25	b/a	PA	Morphology	Distance	SFR	Stellar_Mass	Galaxy_Catalog
2CXO J004704.9-252346	00h47m04.9056s	-25d23m46.7891s	7.250e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004656.5-252033	00h46m56.5439s	-25d20m33.9445s	1.053e+37	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004724.4-251450	00h47m24.4408s	-25d14m50.7412s	1.349e+37	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004735.1-252013	00h47m35.1047s	-25d20m13.9559s	4.440e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004723.8-251555	00h47m23.8539s	-25d15m55.6343s	6.395e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004732.6-252108	00h47m32.6219s	-25d21m08.0263s	2.416e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004743.0-251322	00h47m43.0337s	-25d13m22.5431s	3.635e+37	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004737.1-252001	00h47m37.1518s	-25d20m01.7206s	8.815e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004738.3-251918	00h47m38.3574s	-25d19m18.7354s	3.391e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004740.6-251412	00h47m40.6615s	-25d14m12.553s	6.086e+37	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004744.1-251736	00h47m44.1395s	-25d17m36.1211s	8.084e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004738.3-251945	00h47m38.39s	-25d19m45.5274s	6.077e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004744.8-251337	00h47m44.8658s	-25d13m37.8601s	7.769e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004745.2-251220	00h47m45.2774s	-25d12m20.2412s	4.653e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004745.6-251941	00h47m45.6257s	-25d19m41.1951s	2.223e+38	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004701.4-252325	00h47m01.4031s	-25d23m25.2703s	8.364e+36	C	NGC0253	00h47m34.3s	-25d17m32s	3.465e+01	0.22	52	5.0	3.7	3.084e+00	1.032e+11	LVG
2CXO J004944.0+321654	00h49m44.0333s	+32d16m54.1787s	6.239e+38	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004943.5+321658	00h49m43.5356s	+32d16m58.7679s	7.654e+38	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004947.9+321632	00h49m47.9092s	+32d16m32.9915s	6.440e+38	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004943.8+321641	00h49m43.8863s	+32d16m41.5782s	1.107e+39	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004941.3+321630	00h49m41.3537s	+32d16m30.1297s	2.223e+39	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004951.1+321612	00h49m51.1019s	+32d16m12.0059s	1.383e+39	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004946.2+321718	00h49m46.2603s	+32d17m18.9288s	4.448e+38	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004944.6+321638	00h49m44.6831s	+32d16m38.8702s	7.470e+38	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004943.2+321706	00h49m43.2091s	+32d17m06.2105s	2.862e+39	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004953.8+321658	00h49m53.8003s	+32d16m58.281s	1.258e+39	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004952.9+321659	00h49m52.9966s	+32d16m59.286s	4.557e+38	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J004944.3+321623	00h49m44.3486s	+32d16m23.6974s	7.824e+39	C	NGC 0266	00h49m47.8s	+32d16m39.8s	2.952e+00	0.977	95	2.0	67.38167632377306	1.662e+00	3.099e+11	IRAS
2CXO J005433.9-374748	00h54m33.9359s	-37d47m48.3008s	3.434e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005440.6-373204	00h54m40.6113s	-37d32m04.0559s	9.012e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005435.5-374059	00h54m35.5963s	-37d40m59.6923s	1.016e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005437.6-374249	00h54m37.6197s	-37d42m49.5038s	4.740e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005506.5-373418	00h55m06.5592s	-37d34m18.3686s	2.444e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005437.7-373643	00h54m37.7983s	-37d36m43.7089s	1.177e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005430.6-374315	00h54m30.6048s	-37d43m15.9941s	2.507e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005442.2-374328	00h54m42.2911s	-37d43m28.4994s	2.213e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005454.9-373747	00h54m54.9634s	-37d37m47.2954s	1.162e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005442.5-374343	00h54m42.5758s	-37d43m43.1514s	5.227e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005435.9-373433	00h54m35.9503s	-37d34m33.8317s	2.150e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005433.8-374426	00h54m33.8412s	-37d44m26.4198s	9.262e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005433.9-374443	00h54m33.9267s	-37d44m43.8653s	4.010e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005431.6-373827	00h54m31.6298s	-37d38m27.7912s	3.903e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005430.6-374004	00h54m30.6571s	-37d40m04.6895s	8.051e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005445.4-373234	00h54m45.468s	-37d32m34.091s	5.961e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005419.9-373744	00h54m19.9028s	-37d37m44.276s	1.120e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005425.5-373759	00h54m25.5061s	-37d37m59.7437s	1.528e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005425.3-373247	00h54m25.3569s	-37d32m47.615s	3.343e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005425.2-374441	00h54m25.221s	-37d44m41.2254s	5.818e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005413.8-373711	00h54m13.8566s	-37d37m11.3449s	6.743e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005425.0-374357	00h54m25.0581s	-37d43m57.2865s	6.477e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005428.3-373736	00h54m28.3147s	-37d37m36.0108s	1.394e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005422.5-373850	00h54m22.5505s	-37d38m50.2181s	1.816e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005421.1-374241	00h54m21.1006s	-37d42m41.2914s	5.154e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005412.2-373359	00h54m12.2794s	-37d33m59.4644s	1.247e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005432.0-373743	00h54m32.0652s	-37d37m43.0037s	1.638e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005448.9-373907	00h54m48.965s	-37d39m07.7172s	1.105e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005450.5-374600	00h54m50.576s	-37d46m00.5414s	3.574e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005450.3-373849	00h54m50.3346s	-37d38m49.4601s	3.860e+37	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005507.5-374419	00h55m07.5979s	-37d44m19.9911s	5.141e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005511.2-374101	00h55m11.2653s	-37d41m01.9563s	1.237e+37	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005511.5-374042	00h55m11.5954s	-37d40m42.5968s	1.390e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005512.2-373823	00h55m12.2593s	-37d38m23.6479s	1.398e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005517.6-374455	00h55m17.6369s	-37d44m55.2662s	6.164e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005510.8-374834	00h55m10.8616s	-37d48m34.0324s	1.459e+37	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005519.5-373503	00h55m19.5302s	-37d35m03.4615s	3.060e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005526.7-373810	00h55m26.7981s	-37d38m10.3098s	1.995e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005527.0-373613	00h55m27.0072s	-37d36m13.2239s	4.046e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005527.5-373653	00h55m27.5378s	-37d36m53.1911s	9.293e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005526.2-373837	00h55m26.2324s	-37d38m37.8902s	9.383e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005531.0-373755	00h55m31.0277s	-37d37m55.5912s	4.507e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005511.2-374432	00h55m11.2725s	-37d44m32.6267s	2.444e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005510.0-374212	00h55m10.0224s	-37d42m12.4402s	9.503e+37	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005449.6-373959	00h54m49.6946s	-37d39m59.8358s	5.906e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005451.6-373535	00h54m51.6931s	-37d35m35.1147s	1.560e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005505.8-374126	00h55m05.8042s	-37d41m26.8746s	1.804e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005506.2-373753	00h55m06.2804s	-37d37m53.7857s	1.560e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005504.3-374234	00h55m04.3023s	-37d42m34.7521s	1.579e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005448.7-374659	00h54m48.7589s	-37d46m59.2783s	2.415e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005412.0-373952	00h54m12.0166s	-37d39m52.5446s	3.998e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005448.1-374539	00h54m48.1356s	-37d45m39.4749s	7.151e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005446.0-374520	00h54m46.0496s	-37d45m20.8751s	8.513e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005453.2-374437	00h54m53.2804s	-37d44m37.6925s	2.616e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005445.0-373742	00h54m45.0214s	-37d37m42.3486s	1.452e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005437.7-373232	00h54m37.7044s	-37d32m32.258s	5.460e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005443.5-374620	00h54m43.5486s	-37d46m20.4055s	2.728e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005504.8-374143	00h55m04.8507s	-37d41m43.6865s	1.063e+37	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005453.3-374128	00h54m53.3116s	-37d41m28.0033s	1.135e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005442.5-373732	00h54m42.5803s	-37d37m32.5826s	2.709e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005457.2-373451	00h54m57.2508s	-37d34m51.2683s	1.450e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005457.2-374311	00h54m57.2464s	-37d43m11.4083s	4.494e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005500.9-373440	00h55m00.9328s	-37d34m40.553s	1.499e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005500.9-373948	00h55m00.9309s	-37d39m48.199s	1.593e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005503.5-373740	00h55m03.5459s	-37d37m40.0921s	4.707e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005455.5-374119	00h54m55.5125s	-37d41m19.2608s	2.041e+36	C	NGC0300	00h54m53.5s	-37d40m57s	2.397e+01	0.71	111	7.0	2.09	2.754e-01	1.444e+09	LVG
2CXO J005753.7+302125	00h57m53.7314s	+30d21m25.7066s	7.268e+38	C	NGC 0315	00h57m48.88s	+30d21m08.8s	3.237e+00	0.631	40	-4.0	71.4977647966222	nan	9.139e+11	IRAS
2CXO J005752.3+302039	00h57m52.3612s	+30d20m39.6885s	2.138e+39	C	NGC 0315	00h57m48.88s	+30d21m08.8s	3.237e+00	0.631	40	-4.0	71.4977647966222	nan	9.139e+11	IRAS
2CXO J005746.5+302129	00h57m46.5493s	+30d21m29.099s	2.548e+39	C	NGC 0315	00h57m48.88s	+30d21m08.8s	3.237e+00	0.631	40	-4.0	71.4977647966222	nan	9.139e+11	IRAS
2CXO J005746.8+302152	00h57m46.8626s	+30d21m52.8447s	7.235e+38	C	NGC 0315	00h57m48.88s	+30d21m08.8s	3.237e+00	0.631	40	-4.0	71.4977647966222	nan	9.139e+11	IRAS
2CXO J005750.3+302030	00h57m50.3599s	+30d20m30.3288s	8.638e+38	C	NGC 0315	00h57m48.88s	+30d21m08.8s	3.237e+00	0.631	40	-4.0	71.4977647966222	nan	9.139e+11	IRAS
2CXO J005750.3+302040	00h57m50.3812s	+30d20m40.587s	8.033e+38	C	NGC 0315	00h57m48.88s	+30d21m08.8s	3.237e+00	0.631	40	-4.0	71.4977647966222	nan	9.139e+11	IRAS
2CXO J005950.5-073458	00h59m50.5612s	-07d34m58.0736s	1.697e+40	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005949.4-073435	00h59m49.4727s	-07d34m35.6976s	5.987e+39	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005952.2-073447	00h59m52.2961s	-07d34m47.4452s	1.729e+39	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005950.4-073445	00h59m50.4069s	-07d34m45.5409s	5.806e+38	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005951.9-073457	00h59m51.903s	-07d34m57.6092s	1.472e+39	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005950.4-073454	00h59m50.4002s	-07d34m54.1443s	2.499e+39	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005949.4-073523	00h59m49.4803s	-07d35m23.5664s	9.208e+38	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005953.3-073520	00h59m53.3141s	-07d35m20.7183s	1.667e+39	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005948.5-073456	00h59m48.5076s	-07d34m56.7231s	3.015e+39	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J005947.4-073416	00h59m47.495s	-07d34m16.5979s	5.523e+38	C	NGC 0337	00h59m50.09s	-07d34m40.7s	2.883e+00	0.631	130	7.0	23.612128107615597	2.420e+00		IRAS
2CXO J011943.3+032521	01h19m43.3447s	+03d25m21.5376s	3.303e+38	C	NGC 0470	01h19m44.85s	+03d24m35.8s	2.818e+00	0.617	155	3.0	34.12263189004309	2.280e+00	5.949e+10	IRAS
2CXO J011944.4+032501	01h19m44.4602s	+03d25m01.1796s	5.550e+38	C	NGC 0470	01h19m44.85s	+03d24m35.8s	2.818e+00	0.617	155	3.0	34.12263189004309	2.280e+00	5.949e+10	IRAS
2CXO J011944.8+032439	01h19m44.8431s	+03d24m39.6507s	4.704e+38	C	NGC 0470	01h19m44.85s	+03d24m35.8s	2.818e+00	0.617	155	3.0	34.12263189004309	2.280e+00	5.949e+10	IRAS
2CXO J011945.2+032419	01h19m45.2819s	+03d24m19.4742s	3.236e+38	C	NGC 0470	01h19m44.85s	+03d24m35.8s	2.818e+00	0.617	155	3.0	34.12263189004309	2.280e+00	5.949e+10	IRAS
2CXO J011942.7+032422	01h19m42.7612s	+03d24m22.2821s	1.672e+40	C	NGC 0470	01h19m44.85s	+03d24m35.8s	2.818e+00	0.617	155	3.0	34.12263189004309	2.280e+00	5.949e+10	IRAS
2CXO J012441.5+034607	01h24m41.5138s	+03d46m07.2103s	2.651e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012437.8+034625	01h24m37.8091s	+03d46m25.6957s	6.500e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012434.1+034740	01h24m34.1728s	+03d47m40.2259s	6.992e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012435.6+034729	01h24m35.6732s	+03d47m29.2761s	7.719e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012433.5+034733	01h24m33.535s	+03d47m33.2973s	2.837e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012438.6+034618	01h24m38.6021s	+03d46m18.3435s	2.064e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012437.9+034736	01h24m37.9521s	+03d47m36.3188s	2.542e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012437.6+034715	01h24m37.6895s	+03d47m15.842s	4.923e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012436.5+034659	01h24m36.5813s	+03d46m59.5807s	1.717e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012431.9+034703	01h24m31.9483s	+03d47m03.7651s	2.623e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012432.7+034728	01h24m32.7243s	+03d47m28.7416s	2.584e+38	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J012433.4+034748	01h24m33.4932s	+03d47m48.5248s	9.855e+39	C	NGC 0520	01h24m35.07s	+03d47m32.7s	4.467e+00	0.407	130	0.0	32.77906983332024	9.145e+00		IRAS
2CXO J013503.5-412614	01h35m03.5157s	-41d26m14.2265s	7.330e+37	C	NGC0625	01h35m05s	-41d26m11s	6.604e+00	0.28	92	8.0	4.02	5.455e-02	5.610e+08	LVG
2CXO J013512.9-412700	01h35m12.9111s	-41d27m00.4244s	4.505e+36	C	NGC0625	01h35m05s	-41d26m11s	6.604e+00	0.28	92	8.0	4.02	5.455e-02	5.610e+08	LVG
2CXO J013459.3-412534	01h34m59.3001s	-41d25m34.7993s	9.669e+36	C	NGC0625	01h35m05s	-41d26m11s	6.604e+00	0.28	92	8.0	4.02	5.455e-02	5.610e+08	LVG
